//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ghost - 19
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one - 68
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one - 68
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Undead one - 68
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Undead one - 73
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Undead one - 73
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE
//Brutal green dragon - 227
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Mithril dragon - 304
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Confused barbarian - 132
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 30
6109 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 30
6110 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 44
6111 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 44
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 53
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 53
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 40
6142 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Zombie - 85
6143 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Possessed pickaxe - 50
6144 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Animated spade - 50
6145 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//K'ril Tsutsaroth - 650
6203 - 3550 -1 14965 -1 7 1 60 563 MELEE -1 -1 AGRESSIVE
//Tstanon Karlak - 145
6204 - 2420 17463 17465 17464 4 1 60 410 MELEE -1 -1 AGRESSIVE
//Zakl'n Gritch - 142
6206 - 2500 17439 17440 17441 4 1 60 365 RANGE 1208 1209 AGRESSIVE
//Balfrug Kreeyath - 151
6208 - 1610 17459 17460 17461 7 3 60 170 MAGE -1 1213 AGRESSIVE
//Hellhound - 127
6210 - 1160 17348 17346 17347 5 1 60 218 MELEE -1 -1 AGRESSIVE
//Imp - 7
6211 - 100 169 170 172 5 1 60 10 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
6212 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
6213 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Vampyre - 77
6214 - 600 6016 -1 6031 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Bloodveld - 81
6215 - 1340 9434 9431 9430 5 4 30 80 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 48
6216 - 480 17492 17493 17491 4 1 60 44 MELEE -1 -1 AGRESSIVE
3406 - 480 17492 17493 17491 4 1 60 44 MELEE -1 -1 PASSIVE
//Gorak - 149
6218 - 1120 17481 17482 17483 5 1 60 140 MELEE -1 -1 AGRESSIVE
//spiritual warrior
6219 - 1000 14740 403 836 6 4 30 160 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
6220 - 1200 426 8988 836 6 4 30 160 RANGE -1 -1 AGRESSIVE
//spiritual mage
6221 - 750 811 424 836 5 4 30 174 MAGE -1 78 AGRESSIVE
//Kree'arra - 580
6222 - 4050 17396 17395 17398 6 1 60 715 SPECIAL -1 -1 AGRESSIVE
//Wingman Skree - 143
6223 - 2210 17445 17448 17449 6 1 60 250 MAGE -1 1199 AGRESSIVE
//Flockleader Geerin - 149
6225 - 2320 17446 17448 17449 3 1 60 350 RANGE -1 1190 AGRESSIVE
//Flight Kilisa - 159
6227 - 2590 17444 17448 17449 4 1 60 300 MELEE -1 -1 AGRESSIVE
//spiritual warrior
6229 - 980 17444 17448 17449 6 4 30 160 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
6230 - 890 17447 17448 17450 6 4 30 160 RANGE -1 -1 AGRESSIVE
//spiritual Mage
6231 - 850 17445 17448 17451 6 4 30 160 MAGE -1 -1 AGRESSIVE
//Avansie - 69
6232 - 700 17443 17448 17449 7 4 30 80 MELEE -1 -1 AGRESSIVE
//Avansie - 93
6233 - 950 17444 17448 17449 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Avansie - 84
6234 - 860 17445 17448 17449 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Avansie - 95
6235 - 960 17443 17448 17449 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Avansie - 92
6236 - 950 17446 17448 17449 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Avansie - 113
6237 - 1050 17443 17448 17449 7 4 30 120 MELEE -1 -1 AGRESSIVE
//Avansie - 137
6238 - 1240 17445 17448 17449 7 4 30 160 RANGE -1 -1 AGRESSIVE
//Avansie - 148
6239 - 1390 17445 17448 17449 7 4 30 150 RANGE -1 -1 AGRESSIVE
//Avansie - 85
6240 - 880 17443 17448 17450 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Avansie - 73
6241 - 670 17446 17448 17450 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Avansie - 79
6242 - 830 17446 17448 17450 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Avansie - 89
6243 - 920 17443 17448 17450 7 4 30 100 MELEE -1 -1 AGRESSIVE
//Avansie - 109
6244 - 1040 17443 17448 17450 7 4 30 110 MELEE -1 -1 AGRESSIVE
//Avansie - 97
6245 - 980 17445 17448 17450 7 4 30 100 RANGE -1 -1 AGRESSIVE
//Avansie - 131
6246 - 1080 17446 17448 17450 7 4 30 150 RANGE -1 -1 AGRESSIVE
//Commander Zilyana - 596
6247 - 2550 6964 6966 6965 3 2 60 315 SPECIAL2 -1 -1 AGRESSIVE
//Starlight - 149
6248 - 3600 17494 17498 17496 6 2 150 360 MELEE -1 -1 AGRESSIVE
//Growler - 139
6250 - 3460 17420 17418 17421 6 2 150 360 MAGE 1184 1227 AGRESSIVE
//Bree - 146
6252 - 3620 17486 17487 17488 6 3 150 310 RANGE 1187 1188 AGRESSIVE
//Saradomin priest - 113
6254 - 900 811 425 836 5 1 60 200 MAGE -1 76 AGRESSIVE
//spiritual warrior
6255 - 1100 12311 425 836 7 4 30 160 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
6256 - 1060 426 404 836 6 4 30 160 RANGE -1 -1 AGRESSIVE
//spiritual mage
6257 - 850 811 424 836 5 4 30 174 MAGE -1 76 AGRESSIVE
//Knight of Saradomin - 103
6258 - 1350 12311 425 836 6 1 60 270 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 101
6259 - 1080 12311 425 836 6 1 60 270 MELEE -1 -1 AGRESSIVE
//General Graardor - 624
6260 - 4540 17389 17390 17392 6 4 60 810 SPECIAL2 -1 -1 AGRESSIVE
//Sergeant Strongstack - 141
6261 - 2280 6184 6183 6182 6 2 150 300 MELEE -1 -1 AGRESSIVE
//Sergeant Steelwill - 142
6263 - 2270 6184 6183 6182 6 2 150 370 MAGE 1202 1203 AGRESSIVE
//Sergeant Grimspike - 142
6265 - 2460 6184 6183 6182 6 2 150 310 RANGE -1 1206 AGRESSIVE
//Jogre - 58
6268 - 800 17505 17507 17506 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
6269 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
6270 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ork - 107
6271 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6272 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6273 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ork - 107
6274 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Hobgoblin - 47
6275 - 510 17500 17501 17504 4 1 60 50 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
6276 - 1300 17424 17430 17425 6 4 30 160 RANGE -1 -1 AGRESSIVE
//spiritual Warrior
6277 - 1310 17429 17430 17478 7 4 30 160 MELEE -1 -1 AGRESSIVE
//spiritual Mage
6278 - 1060 17428 17430 17431 6 4 30 160 MAGE -1 -1 AGRESSIVE
//Goblin - 17
6279 - 140 6184 6183 6182 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Goblin - 12
6280 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 AGRESSIVE
//Goblin - 12
6281 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 AGRESSIVE
//Goblin - 15
6282 - 130 6184 6183 6182 5 1 60 16 MELEE -1 -1 AGRESSIVE
//Goblin - 13
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 AGRESSIVE
//The Inadequacy - 343
6353 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//The Everlasting - 223
6354 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//The Untouchable - 274
6355 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//The Illusive - 108
6356 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//A Doubt - 78
6358 - 20000 14801 14799 14795 6 1 60 520 SPECIAL -1 -1 AGRESSIVE
//Goblin statue - 50
6363 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Guard - 21
6364 - 450 -1 -1 -1 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Guard - 21
6365 - 472 -1 -1 -1 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Man - 2
6367 - 500 -1 -1 -1 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Woman - 2
6369 - 200 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Thief - 16
6371 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Thief - 16
6372 - 250 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Thief - 16
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Thief - 16
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Experiment No.2 - 109
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Glod - 138
6379 - 300 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Werewolf - 88
6380 - 540 -1 -1 -1 4 1 60 127 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6381 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6382 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Werewolf - 88
6383 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6469 - 450 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Werewolf - 88
6470 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6473 - 800 -1 -1 -1 4 1 60 170 MELEE -1 -1 PASSIVE
//Werewolf - 88
6657 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Werewolf - 88
6658 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Werewolf - 88
6659 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Werewolf - 88
6660 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Werewolf - 88
6661 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Werewolf - 88
6662 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Werewolf - 88
6761 - 850 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Werewolf - 88
6762 - 900 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Werewolf - 88
6763 - 930 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//Werewolf - 88
6774 - 750 7612 7611 -1 4 1 60 130 MELEE -1 -1 PASSIVE
//Werewolf - 88
6777 - 910 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6779 - 720 -1 -1 -1 6 1 60 60 MELEE -1 -1 AGRESSIVE
//Werewolf - 88
6780 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Boris - 24
6781 - 700 -1 -1 -1 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Imre - 24
6794 - 2330 1010 1011 1012 4 4 0 76 MELEE -1 -1 PASSIVE
//Yuri - 24
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Joseph - 24
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Nikolai - 24
6796 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Eduard - 24
6806 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Lev - 24
6807 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Georgy - 24
6813 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Svetlana - 24
6814 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Irina - 24
6815 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Alexis - 24
6816 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Milla - 24
6822 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Galina - 24
6823 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Sofiya - 24
6824 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Ksenia - 24
6825 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Yadviga - 24
6828 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Nikita - 24
6829 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Vera - 24
6831 - 470 7795 7796 7797 4 4 0 42 MELEE -1 -1 PASSIVE
//Zoja - 24
6832 - 470 -1 -1 7797 4 4 0 42 SPECIAL -1 -1 PASSIVE
//Liliya - 24
6837 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Big Wolf - 73
6838 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Ice wolf - 96
6840 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Cyclops - 56
6841 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Cyclops - 76
6847 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Cyclops - 56
6848 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Cyclops - 76
6870 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//Zombie rat - 3
6873 - 7100 5782 5783 5784 5 3 0 180 MELEE -1 -1 PASSIVE
//Zombie rat - 3
6874 - 7100 853 851 852 5 3 0 180 MELEE -1 -1 PASSIVE
//Zombie rat - 3
6969 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//Ghost - 19
6972 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Ghost - 19
6973 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Ghost - 19
6974 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Ghost - 19
6975 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Ghost - 19
6976 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Zombie - 24
6977 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Zombie - 24
6978 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Lesser demon - 82
6979 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Lost barbarian - 132
6980 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Skeleton hero - 149
6981 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton brute - 132
6982 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton warlord - 132
6983 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton heavy - 132
6984 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton thug - 132
6985 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Entrana firebird - 2
6986 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6987 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6994 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
6995 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Duck - 1
7003 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Seagull - 2
7004 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Seagull - 3
7005 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Sir Lancelot - 127
7078 - 880 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Black Knight - 33
7079 - 800 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//K'ril Tsutsaroth - 650
7080 - 800 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Tstanon Karlak - 145
7081 - 710 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Zakl'n Gritch - 142
7082 - 710 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Balfrug Kreeyath - 151
7084 - 450 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE
//Hellhound - 127
7085 - 600 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
7086 - 1600 -1 -1 -1 4 1 60 203 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
7105 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//blood reaver
7133 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Bloodveld - 81
7134 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 48
7135 - 500 8760 8762 8761 4 1 60 82 MELEE -1 -1 AGRESSIVE
//Gorak - 149
7138 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Kree'arra - 580
7139 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Wingman Skree - 143
7140 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Flockleader Geerin - 149
7158 - 110 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Flight Kilisa - 159
7159 - 1000 8799 -1 -1 5 5 60 0 SPECIAL -1 -1 PASSIVE
//Commander Zilyana - 596
7160 - 2000 8799 -1 -1 5 5 60 0 SPECIAL 280 281 PASSIVE
//Starlight - 149
7161 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Growler - 139
7162 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Bree - 146
7329 - 5560 8222 8224 8226 4 4 0 160 SPECIAL -1 -1 PASSIVE
//Saradomin priest - 113
7340 - 6200 7879 7878 7880 4 4 0 215 SPECIAL -1 -1 PASSIVE
//spiritual warrior
7341 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//spiritual mage
7342 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//Knight of Saradomin - 103
7343 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Knight of Saradomin - 101
7344 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//General Graardor - 624
7349 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//Sergeant Strongstack - 141
7350 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//Sergeant Steelwill - 142
7356 - 4760 7834 7832 7833 4 4 0 152 MAGE -1 -1 PASSIVE
//Sergeant Grimspike - 142
7357 - 4760 7844 7842 7843 4 4 0 150 MELEE -1 -1 PASSIVE
//Jogre - 58
7362 - 620 8257 8256 8258 3 3 0 50 SPECIAL -1 -1 PASSIVE
//Cyclops - 81
7375 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Cyclops - 81
7376 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Ork - 107
7379 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//Ork - 107
7380 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//Ork - 107
7381 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Ork - 107
7382 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Goblin - 13
7443 - 130 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7459 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7460 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7475 - 400 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7476 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7477 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7479 - 600 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7480 - 700 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7497 - 750 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7500 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7501 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7502 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Warped tortoise - 96
7503 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Warped tortoise - 96
7528 - 220 -1 -1 -1 6 1 60 30 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7606 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7607 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7608 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7609 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7614 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7615 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7616 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7617 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7618 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7619 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7620 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Elite defiler - 81
7621 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 23
7626 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 23
7627 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 23
7628 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 23
7629 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 23
7631 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7632 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7634 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7635 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7640 - 1000 -1 -1 -1 5 1 60 130 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7641 - 1000 -1 -1 -1 4 1 60 150 MELEE -1 -1 PASSIVE
//Pirate - 26
7642 - 1780 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Pest Queen - 599
7643 - 1960 -1 -1 -1 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 84
7644 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 85
7645 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zamorak ranger - 81
7646 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zamorak mage - 84
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Cave lizard - 37
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Jungle spider - 40
