//Unpacked NPC drops dump - by Emperor
//When setting "isRare" to true; it will create a drop with all values set to 0.
//Format: [npcId]: itemId, rate, min-amt, max-amt, isRare
[9069]: 1383, 43.0, 1, 1, false
[9069]: 1381, 47.0, 1, 1, false
[9069]: 830, 48.0, 5, 5, false
[9069]: 882, 94.0, 2, 5, false
[9069]: 884, 81.0, 1, 5, false
[9069]: 886, 91.0, 1, 1, false
[9069]: 877, 75.0, 1, 1, false
[9069]: 556, 89.0, 1, 1, false
[9069]: 555, 89.0, 1, 1, false
[9069]: 562, 41.0, 1, 1, false
[9069]: 560, 36.0, 1, 1, false
[9069]: 1139, 80.0, 1, 1, false
[9069]: 1155, 90.0, 1, 1, false
[9069]: 1101, 77.0, 1, 1, false
[9069]: 1141, 57.0, 1, 1, false
[9069]: 288, 7.0, 1, 1, false
[9069]: 1623, 96.0, 1, 1, false
[9069]: 1621, 83.0, 1, 1, false
[9069]: 1619, 76.0, 1, 1, false
[9069]: 1617, 77.0, 1, 1, false
[9069]: 442, 97.0, 1, 1, false
[9069]: 2355, 88.0, 1, 1, false
[9069]: 1993, 66.0, 1, 1, false
[9069]: 1913, 48.0, 1, 1, false
[9069]: 1891, 31.0, 1, 1, false
[9069]: 1917, 37.0, 1, 1, false
[9069]: 6691, 49.0, 1, 1, false
[9069]: 193, 26.0, 1, 1, false
[9069]: 6794, 7.0, 1, 1, false
[9069]: 995, 84.0, 1, 1, false
[9069]: 1718, 70.0, 1, 1, false
[9069]: 1444, 71.0, 1, 1, false
[9069]: 1716, 95.0, 1, 1, false
[9069]: 542, 39.0, 1, 1, false
[9069]: 542, 48.0, 1, 1, false
[9069]: 987, 25.0, 1, 1, false
[9069]: 985, 1.0, 1, 1, false
[9069]: 1462, 68.0, 1, 1, false
[9069]: 2366, 7.0, 1, 1, false
[9069]: 0, 0.0, 0, 0, true
[9052]: 526, 50.0, 1, 1, false
[288]: 526, 100.0, 1, 1, false
[288]: 2138, 100.0, 1, 1, false
[288]: 314, 100.0, 5, 15, false
[288]: 1944, 78.0, 1, 1, false
[12914]: 526, 100.0, 1, 1, false
[12914]: 2134, 100.0, 1, 1, false
[12915]: 526, 100.0, 1, 1, false
[12915]: 2134, 100.0, 1, 1, false
[12916]: 526, 100.0, 1, 1, false
[12916]: 2134, 100.0, 1, 1, false
[12917]: 526, 100.0, 1, 1, false
[12917]: 2134, 100.0, 1, 1, false
[12918]: 526, 100.0, 1, 1, false
[12918]: 2134, 100.0, 1, 1, false
[12919]: 526, 100.0, 1, 1, false
[12919]: 2134, 100.0, 1, 1, false
[296]: 526, 100.0, 1, 1, false
[296]: 5318, 93.0, 1, 4, false
[296]: 5319, 77.0, 4, 4, false
[296]: 5324, 95.0, 4, 4, false
[296]: 5322, 78.0, 3, 4, false
[296]: 5320, 72.0, 3, 3, false
[296]: 5323, 48.0, 1, 3, false
[296]: 5321, 7.0, 2, 2, false
[296]: 556, 65.0, 6, 6, false
[296]: 557, 82.0, 3, 6, false
[296]: 554, 98.0, 2, 2, false
[296]: 565, 52.0, 1, 4, false
[296]: 561, 49.0, 1, 1, false
[296]: 562, 28.0, 1, 1, false
[296]: 1446, 88.0, 1, 1, false
[296]: 1458, 36.0, 1, 1, false
[296]: 1203, 92.0, 1, 1, false
[296]: 1339, 53.0, 1, 1, false
[296]: 1279, 26.0, 1, 1, false
[296]: 882, 63.0, 1, 5, false
[296]: 884, 99.0, 1, 2, false
[296]: 9140, 76.0, 2, 2, false
[296]: 886, 59.0, 1, 11, false
[296]: 199, 74.0, 1, 1, false
[296]: 1947, 50.0, 1, 1, false
[296]: 995, 99.0, 1, 667, false
[296]: 440, 37.0, 1, 1, false
[296]: 1987, 93.0, 3, 3, false
[296]: 2347, 74.0, 1, 1, false
[296]: 1115, 31.0, 1, 1, false
[296]: 2353, 47.0, 1, 1, false
[12920]: 526, 100.0, 1, 1, false
[12920]: 2134, 100.0, 1, 1, false
[297]: 526, 100.0, 1, 1, false
[297]: 5318, 89.0, 1, 4, false
[297]: 5319, 91.0, 4, 4, false
[297]: 5324, 88.0, 4, 4, false
[297]: 5322, 96.0, 3, 4, false
[297]: 5320, 55.0, 3, 3, false
[297]: 5323, 38.0, 1, 3, false
[297]: 5321, 4.0, 2, 2, false
[297]: 556, 64.0, 6, 6, false
[297]: 557, 99.0, 3, 6, false
[297]: 554, 80.0, 2, 2, false
[297]: 565, 46.0, 1, 4, false
[297]: 561, 32.0, 1, 1, false
[297]: 562, 34.0, 1, 1, false
[297]: 1446, 78.0, 1, 1, false
[297]: 1458, 39.0, 1, 1, false
[297]: 1203, 90.0, 1, 1, false
[297]: 1339, 36.0, 1, 1, false
[297]: 1279, 53.0, 1, 1, false
[297]: 882, 60.0, 1, 5, false
[297]: 884, 75.0, 1, 2, false
[297]: 9140, 80.0, 2, 2, false
[297]: 886, 62.0, 1, 11, false
[297]: 199, 68.0, 1, 1, false
[297]: 1947, 28.0, 1, 1, false
[297]: 995, 86.0, 1, 667, false
[297]: 440, 46.0, 1, 1, false
[297]: 1987, 78.0, 3, 3, false
[297]: 2347, 74.0, 1, 1, false
[297]: 1115, 40.0, 1, 1, false
[297]: 2353, 35.0, 1, 1, false
[298]: 526, 100.0, 1, 1, false
[298]: 5318, 98.0, 1, 4, false
[298]: 5319, 98.0, 4, 4, false
[298]: 5324, 95.0, 4, 4, false
[298]: 5322, 99.0, 3, 4, false
[298]: 5320, 71.0, 3, 3, false
[298]: 5323, 49.0, 1, 3, false
[298]: 5321, 5.0, 2, 2, false
[298]: 556, 70.0, 6, 6, false
[298]: 557, 95.0, 3, 6, false
[298]: 554, 82.0, 2, 2, false
[298]: 565, 40.0, 1, 4, false
[298]: 561, 32.0, 1, 1, false
[298]: 562, 42.0, 1, 1, false
[298]: 1446, 88.0, 1, 1, false
[298]: 1458, 34.0, 1, 1, false
[298]: 1203, 75.0, 1, 1, false
[298]: 1339, 36.0, 1, 1, false
[298]: 1279, 41.0, 1, 1, false
[298]: 882, 73.0, 1, 5, false
[298]: 884, 89.0, 1, 2, false
[298]: 9140, 93.0, 2, 2, false
[298]: 886, 69.0, 1, 11, false
[298]: 199, 57.0, 1, 1, false
[298]: 1947, 39.0, 1, 1, false
[298]: 995, 85.0, 1, 667, false
[298]: 440, 51.0, 1, 1, false
[298]: 1987, 87.0, 3, 3, false
[298]: 2347, 65.0, 1, 1, false
[298]: 1115, 27.0, 1, 1, false
[298]: 2353, 30.0, 1, 1, false
[299]: 526, 100.0, 1, 1, false
[299]: 5318, 89.0, 1, 4, false
[299]: 5319, 89.0, 4, 4, false
[299]: 5324, 90.0, 4, 4, false
[299]: 5322, 96.0, 3, 4, false
[299]: 5320, 60.0, 3, 3, false
[299]: 5323, 51.0, 1, 3, false
[299]: 5321, 2.0, 2, 2, false
[299]: 556, 55.0, 6, 6, false
[299]: 557, 98.0, 3, 6, false
[299]: 554, 76.0, 2, 2, false
[299]: 565, 46.0, 1, 4, false
[299]: 561, 32.0, 1, 1, false
[299]: 562, 49.0, 1, 1, false
[299]: 1446, 75.0, 1, 1, false
[299]: 1458, 38.0, 1, 1, false
[299]: 1203, 92.0, 1, 1, false
[299]: 1339, 31.0, 1, 1, false
[299]: 1279, 25.0, 1, 1, false
[299]: 882, 71.0, 1, 5, false
[299]: 884, 88.0, 1, 2, false
[299]: 9140, 75.0, 2, 2, false
[299]: 886, 62.0, 1, 11, false
[299]: 199, 70.0, 1, 1, false
[299]: 1947, 54.0, 1, 1, false
[299]: 995, 92.0, 1, 667, false
[299]: 440, 39.0, 1, 1, false
[299]: 1987, 78.0, 3, 3, false
[299]: 2347, 68.0, 1, 1, false
[299]: 1115, 35.0, 1, 1, false
[299]: 2353, 35.0, 1, 1, false
[9039]: 526, 100.0, 1, 1, false
[351]: 526, 100.0, 1, 1, false
[351]: 555, 67.0, 7, 7, false
[351]: 557, 56.0, 4, 4, false
[351]: 554, 73.0, 6, 6, false
[351]: 558, 69.0, 9, 9, false
[351]: 562, 54.0, 2, 2, false
[351]: 559, 9.0, 7, 7, false
[351]: 199, 93.0, 1, 1, false
[351]: 201, 74.0, 1, 1, false
[351]: 203, 59.0, 1, 1, false
[351]: 205, 72.0, 1, 1, false
[351]: 207, 60.0, 1, 1, false
[351]: 213, 73.0, 1, 1, false
[351]: 209, 72.0, 1, 1, false
[351]: 211, 29.0, 1, 1, false
[351]: 215, 43.0, 1, 1, false
[351]: 217, 50.0, 1, 1, false
[351]: 2485, 33.0, 1, 1, false
[351]: 556, 79.0, 1, 1, false
[351]: 877, 82.0, 1, 2, false
[351]: 882, 73.0, 7, 7, false
[351]: 1203, 73.0, 1, 1, false
[351]: 1139, 65.0, 1, 1, false
[351]: 1381, 28.0, 1, 1, false
[351]: 995, 97.0, 1, 1, false
[351]: 1438, 56.0, 1, 1, false
[351]: 1440, 60.0, 1, 1, false
[351]: 1965, 55.0, 1, 1, false
[351]: 313, 74.0, 1, 1, false
[351]: 436, 71.0, 1, 1, false
[351]: 438, 70.0, 1, 1, false
[348]: 526, 100.0, 1, 1, false
[347]: 526, 100.0, 1, 1, false
[346]: 526, 100.0, 1, 1, false
[346]: 5318, 86.0, 1, 4, false
[346]: 5319, 76.0, 4, 4, false
[346]: 5324, 92.0, 4, 4, false
[346]: 5322, 86.0, 3, 4, false
[346]: 5320, 58.0, 3, 3, false
[346]: 5323, 43.0, 1, 3, false
[346]: 5321, 9.0, 2, 2, false
[346]: 556, 68.0, 6, 6, false
[346]: 557, 84.0, 3, 6, false
[346]: 554, 83.0, 2, 2, false
[346]: 565, 26.0, 1, 4, false
[346]: 561, 49.0, 1, 1, false
[346]: 562, 52.0, 1, 1, false
[346]: 1446, 76.0, 1, 1, false
[346]: 1458, 34.0, 1, 1, false
[346]: 1203, 95.0, 1, 1, false
[346]: 1339, 42.0, 1, 1, false
[346]: 1279, 41.0, 1, 1, false
[346]: 882, 65.0, 1, 5, false
[346]: 884, 98.0, 1, 2, false
[346]: 9140, 87.0, 2, 2, false
[346]: 886, 60.0, 1, 11, false
[346]: 199, 72.0, 1, 1, false
[346]: 1947, 39.0, 1, 1, false
[346]: 995, 89.0, 1, 667, false
[346]: 440, 40.0, 1, 1, false
[346]: 1987, 97.0, 3, 3, false
[346]: 2347, 74.0, 1, 1, false
[346]: 1115, 53.0, 1, 1, false
[346]: 2353, 44.0, 1, 1, false
[345]: 526, 100.0, 1, 1, false
[345]: 5318, 90.0, 1, 4, false
[345]: 5319, 76.0, 4, 4, false
[345]: 5324, 95.0, 4, 4, false
[345]: 5322, 91.0, 3, 4, false
[345]: 5320, 56.0, 3, 3, false
[345]: 5323, 46.0, 1, 3, false
[345]: 5321, 3.0, 2, 2, false
[345]: 556, 73.0, 6, 6, false
[345]: 557, 96.0, 3, 6, false
[345]: 554, 98.0, 2, 2, false
[345]: 565, 29.0, 1, 4, false
[345]: 561, 40.0, 1, 1, false
[345]: 562, 41.0, 1, 1, false
[345]: 1446, 87.0, 1, 1, false
[345]: 1458, 36.0, 1, 1, false
[345]: 1203, 84.0, 1, 1, false
[345]: 1339, 27.0, 1, 1, false
[345]: 1279, 39.0, 1, 1, false
[345]: 882, 69.0, 1, 5, false
[345]: 884, 87.0, 1, 2, false
[345]: 9140, 90.0, 2, 2, false
[345]: 886, 55.0, 1, 11, false
[345]: 199, 66.0, 1, 1, false
[345]: 1947, 47.0, 1, 1, false
[345]: 995, 84.0, 1, 667, false
[345]: 440, 32.0, 1, 1, false
[345]: 1987, 95.0, 3, 3, false
[345]: 2347, 65.0, 1, 1, false
[345]: 1115, 50.0, 1, 1, false
[345]: 2353, 30.0, 1, 1, false
[344]: 526, 100.0, 1, 1, false
[344]: 5318, 98.0, 1, 4, false
[344]: 5319, 80.0, 4, 4, false
[344]: 5324, 85.0, 4, 4, false
[344]: 5322, 86.0, 3, 4, false
[344]: 5320, 67.0, 3, 3, false
[344]: 5323, 29.0, 1, 3, false
[344]: 5321, 1.0, 2, 2, false
[344]: 556, 65.0, 6, 6, false
[344]: 557, 98.0, 3, 6, false
[344]: 554, 94.0, 2, 2, false
[344]: 565, 39.0, 1, 4, false
[344]: 561, 26.0, 1, 1, false
[344]: 562, 37.0, 1, 1, false
[344]: 1446, 98.0, 1, 1, false
[344]: 1458, 33.0, 1, 1, false
[344]: 1203, 96.0, 1, 1, false
[344]: 1339, 38.0, 1, 1, false
[344]: 1279, 41.0, 1, 1, false
[344]: 882, 68.0, 1, 5, false
[344]: 884, 98.0, 1, 2, false
[344]: 9140, 76.0, 2, 2, false
[344]: 886, 68.0, 1, 11, false
[344]: 199, 72.0, 1, 1, false
[344]: 1947, 33.0, 1, 1, false
[344]: 995, 85.0, 1, 667, false
[344]: 440, 54.0, 1, 1, false
[344]: 1987, 95.0, 3, 3, false
[344]: 2347, 58.0, 1, 1, false
[344]: 1115, 37.0, 1, 1, false
[344]: 2353, 53.0, 1, 1, false
[8994]: 526, 50.0, 1, 1, false
[8994]: 2347, 88.0, 1, 1, false
[8994]: 1759, 93.0, 1, 1, false
[8994]: 1735, 72.0, 1, 1, false
[8994]: 29, 69.0, 1, 1, false
[8994]: 1925, 66.0, 1, 1, false
[8994]: 1947, 64.0, 1, 1, false
[8994]: 1931, 28.0, 1, 1, false
[8994]: 1935, 29.0, 1, 1, false
[8994]: 1937, 46.0, 1, 1, false
[8994]: 1929, 25.0, 1, 1, false
[8994]: 2138, 68.0, 1, 1, false
[8994]: 1944, 72.0, 1, 1, false
[8994]: 2142, 36.0, 1, 1, false
[8994]: 2309, 31.0, 1, 1, false
[8994]: 2307, 36.0, 1, 1, false
[8994]: 1933, 39.0, 1, 1, false
[8994]: 1965, 35.0, 1, 1, false
[8994]: 579, 78.0, 1, 1, false
[8994]: 526, 50.0, 1, 1, false
[8994]: 877, 75.0, 1, 1, false
[8994]: 1448, 74.0, 1, 1, false
[8994]: 1476, 65.0, 1, 1, false
[8994]: 1472, 63.0, 1, 1, false
[8994]: 1474, 57.0, 1, 1, false
[8994]: 1470, 62.0, 1, 1, false
[8994]: 592, 57.0, 1, 1, false
[8994]: 753, 72.0, 1, 1, false
[8994]: 195, 44.0, 1, 1, false
[8994]: 1927, 4.0, 1, 1, false
[8994]: 9442, 7.0, 1, 1, false
[8994]: 579, 5.0, 1, 1, false
[8994]: 2349, 2.0, 1, 1, false
[8994]: 2357, 1.0, 1, 1, false
[8994]: 1438, 9.0, 1, 1, false
[372]: 526, 100.0, 1, 1, false
[374]: 532, 100.0, 1, 1, false
[374]: 946, 65.0, 1, 1, false
[374]: 995, 38.0, 1, 6, false
[374]: 1539, 76.0, 1, 1, false
[374]: 987, 60.0, 1, 1, false
[374]: 985, 4.0, 1, 1, false
[374]: 5323, 62.0, 1, 1, false
[374]: 5298, 67.0, 1, 1, false
[374]: 5281, 62.0, 1, 1, false
[374]: 5282, 69.0, 1, 1, false
[374]: 5301, 56.0, 1, 1, false
[374]: 5280, 67.0, 1, 1, false
[374]: 5294, 70.0, 1, 1, false
[374]: 5297, 59.0, 1, 1, false
[374]: 5104, 66.0, 1, 1, false
[374]: 5100, 68.0, 1, 1, false
[374]: 5106, 59.0, 1, 1, false
[374]: 12176, 61.0, 1, 1, false
[374]: 5293, 58.0, 1, 1, false
[374]: 5296, 70.0, 1, 1, false
[374]: 5311, 72.0, 1, 1, false
[374]: 5105, 63.0, 1, 1, false
[374]: 5292, 56.0, 1, 1, false
[374]: 5295, 51.0, 1, 1, false
[374]: 5303, 44.0, 1, 1, false
[374]: 5302, 54.0, 1, 1, false
[374]: 5321, 50.0, 1, 1, false
[374]: 5299, 36.0, 1, 1, false
[374]: 5304, 8.0, 1, 1, false
[374]: 5300, 2.0, 1, 1, false
[369]: 526, 100.0, 1, 1, false
[368]: 526, 100.0, 1, 1, false
[368]: 5318, 87.0, 1, 4, false
[368]: 5319, 87.0, 4, 4, false
[368]: 5324, 94.0, 4, 4, false
[368]: 5322, 79.0, 3, 4, false
[368]: 5320, 55.0, 3, 3, false
[368]: 5323, 44.0, 1, 3, false
[368]: 5321, 9.0, 2, 2, false
[368]: 556, 66.0, 6, 6, false
[368]: 557, 93.0, 3, 6, false
[368]: 554, 90.0, 2, 2, false
[368]: 565, 29.0, 1, 4, false
[368]: 561, 46.0, 1, 1, false
[368]: 562, 45.0, 1, 1, false
[368]: 1446, 79.0, 1, 1, false
[368]: 1458, 35.0, 1, 1, false
[368]: 1203, 75.0, 1, 1, false
[368]: 1339, 45.0, 1, 1, false
[368]: 1279, 40.0, 1, 1, false
[368]: 882, 59.0, 1, 5, false
[368]: 884, 97.0, 1, 2, false
[368]: 9140, 79.0, 2, 2, false
[368]: 886, 73.0, 1, 11, false
[368]: 199, 73.0, 1, 1, false
[368]: 1947, 43.0, 1, 1, false
[368]: 995, 86.0, 1, 667, false
[368]: 440, 38.0, 1, 1, false
[368]: 1987, 76.0, 3, 3, false
[368]: 2347, 67.0, 1, 1, false
[368]: 1115, 52.0, 1, 1, false
[368]: 2353, 30.0, 1, 1, false
[371]: 526, 100.0, 1, 1, false
[8979]: 995, 80.0, 1, 2, false
[8979]: 1440, 98.0, 1, 1, false
[8979]: 2307, 86.0, 1, 1, false
[8979]: 558, 82.0, 1, 1, false
[8979]: 554, 56.0, 1, 4, false
[8979]: 557, 57.0, 1, 4, false
[8979]: 877, 73.0, 1, 4, false
[8979]: 1965, 57.0, 1, 1, false
[8979]: 839, 29.0, 1, 1, false
[370]: 526, 100.0, 1, 1, false
[382]: 526, 100.0, 1, 1, false
[382]: 1265, 82.0, 1, 1, false
[382]: 1267, 63.0, 1, 1, false
[382]: 438, 60.0, 1, 1, false
[382]: 436, 56.0, 1, 1, false
[382]: 440, 72.0, 1, 1, false
[382]: 453, 64.0, 1, 1, false
[382]: 2351, 56.0, 1, 1, false
[382]: 2349, 66.0, 1, 1, false
[382]: 561, 42.0, 2, 2, false
[382]: 562, 33.0, 2, 2, false
[382]: 1139, 63.0, 1, 1, false
[382]: 1375, 63.0, 1, 1, false
[382]: 1363, 66.0, 1, 1, false
[382]: 877, 74.0, 1, 1, false
[382]: 1623, 68.0, 1, 1, false
[382]: 1621, 60.0, 1, 1, false
[382]: 1619, 34.0, 1, 1, false
[382]: 1617, 3.0, 1, 1, false
[382]: 995, 88.0, 4, 10, false
[382]: 2347, 67.0, 1, 1, false
[382]: 1913, 55.0, 1, 1, false
[382]: 877, 64.0, 1, 3, false
[382]: 995, 48.0, 30, 30, false
[382]: 987, 4.0, 1, 1, false
[382]: 985, 9.0, 1, 1, false
[382]: 0, 0.0, 0, 0, true
[357]: 526, 100.0, 1, 1, false
[352]: 526, 100.0, 1, 1, false
[352]: 882, 56.0, 7, 7, false
[352]: 877, 62.0, 2, 7, false
[352]: 1203, 61.0, 1, 1, false
[352]: 1139, 59.0, 1, 1, false
[352]: 1381, 29.0, 1, 1, false
[352]: 555, 62.0, 7, 7, false
[352]: 557, 68.0, 4, 4, false
[352]: 554, 63.0, 6, 6, false
[352]: 558, 59.0, 9, 9, false
[352]: 562, 37.0, 2, 2, false
[352]: 559, 3.0, 7, 7, false
[352]: 199, 67.0, 1, 1, false
[352]: 201, 62.0, 1, 1, false
[352]: 203, 55.0, 1, 1, false
[352]: 205, 59.0, 1, 1, false
[352]: 209, 64.0, 1, 1, false
[352]: 213, 57.0, 1, 1, false
[352]: 207, 41.0, 1, 1, false
[352]: 211, 28.0, 1, 1, false
[352]: 215, 46.0, 1, 1, false
[352]: 217, 44.0, 1, 1, false
[352]: 2485, 44.0, 1, 1, false
[352]: 995, 95.0, 1, 1, false
[352]: 1965, 72.0, 1, 1, false
[352]: 313, 59.0, 1, 1, false
[352]: 436, 58.0, 1, 1, false
[352]: 438, 63.0, 1, 1, false
[352]: 1438, 60.0, 1, 1, false
[352]: 1440, 64.0, 1, 1, false
[353]: 526, 100.0, 1, 1, false
[353]: 882, 65.0, 7, 7, false
[353]: 877, 61.0, 2, 7, false
[353]: 1203, 68.0, 1, 1, false
[353]: 1139, 59.0, 1, 1, false
[353]: 1381, 41.0, 1, 1, false
[353]: 555, 60.0, 7, 7, false
[353]: 557, 60.0, 4, 4, false
[353]: 554, 70.0, 6, 6, false
[353]: 558, 59.0, 9, 9, false
[353]: 562, 54.0, 2, 2, false
[353]: 559, 1.0, 7, 7, false
[353]: 199, 69.0, 1, 1, false
[353]: 201, 64.0, 1, 1, false
[353]: 203, 57.0, 1, 1, false
[353]: 205, 69.0, 1, 1, false
[353]: 209, 63.0, 1, 1, false
[353]: 213, 69.0, 1, 1, false
[353]: 207, 41.0, 1, 1, false
[353]: 211, 49.0, 1, 1, false
[353]: 215, 41.0, 1, 1, false
[353]: 217, 49.0, 1, 1, false
[353]: 2485, 50.0, 1, 1, false
[353]: 995, 81.0, 1, 1, false
[353]: 1965, 65.0, 1, 1, false
[353]: 313, 65.0, 1, 1, false
[353]: 436, 68.0, 1, 1, false
[353]: 438, 69.0, 1, 1, false
[353]: 1438, 65.0, 1, 1, false
[353]: 1440, 58.0, 1, 1, false
[354]: 526, 100.0, 1, 1, false
[354]: 882, 58.0, 7, 7, false
[354]: 877, 57.0, 2, 7, false
[354]: 1203, 63.0, 1, 1, false
[354]: 1139, 55.0, 1, 1, false
[354]: 1381, 32.0, 1, 1, false
[354]: 555, 72.0, 7, 7, false
[354]: 557, 56.0, 4, 4, false
[354]: 554, 64.0, 6, 6, false
[354]: 558, 64.0, 9, 9, false
[354]: 562, 34.0, 2, 2, false
[354]: 559, 4.0, 7, 7, false
[354]: 199, 74.0, 1, 1, false
[354]: 201, 59.0, 1, 1, false
[354]: 203, 64.0, 1, 1, false
[354]: 205, 56.0, 1, 1, false
[354]: 209, 72.0, 1, 1, false
[354]: 213, 72.0, 1, 1, false
[354]: 207, 49.0, 1, 1, false
[354]: 211, 25.0, 1, 1, false
[354]: 215, 37.0, 1, 1, false
[354]: 217, 54.0, 1, 1, false
[354]: 2485, 27.0, 1, 1, false
[354]: 995, 93.0, 1, 1, false
[354]: 1965, 61.0, 1, 1, false
[354]: 313, 67.0, 1, 1, false
[354]: 436, 67.0, 1, 1, false
[354]: 438, 61.0, 1, 1, false
[354]: 1438, 65.0, 1, 1, false
[354]: 1440, 60.0, 1, 1, false
[365]: 526, 100.0, 1, 1, false
[365]: 217, 52.0, 1, 1, false
[365]: 2485, 3.0, 1, 1, false
[365]: 215, 5.0, 1, 1, false
[365]: 213, 9.0, 1, 1, false
[365]: 211, 4.0, 1, 1, false
[365]: 209, 29.0, 1, 1, false
[365]: 207, 43.0, 1, 1, false
[365]: 205, 74.0, 1, 1, false
[365]: 203, 57.0, 1, 1, false
[365]: 201, 81.0, 1, 1, false
[365]: 199, 82.0, 1, 1, false
[365]: 1281, 87.0, 1, 1, false
[365]: 1295, 60.0, 1, 1, false
[365]: 1157, 56.0, 1, 1, false
[365]: 555, 92.0, 30, 30, false
[365]: 565, 28.0, 1, 1, false
[365]: 830, 35.0, 5, 5, false
[365]: 2359, 68.0, 1, 1, false
[365]: 2353, 61.0, 1, 1, false
[365]: 2351, 94.0, 1, 1, false
[365]: 1462, 47.0, 1, 1, false
[365]: 1458, 58.0, 1, 1, false
[365]: 987, 53.0, 1, 1, false
[365]: 985, 43.0, 1, 1, false
[365]: 2366, 6.0, 1, 1, false
[365]: 1623, 71.0, 1, 1, false
[365]: 1621, 62.0, 1, 1, false
[365]: 1619, 73.0, 1, 1, false
[365]: 1617, 40.0, 1, 1, false
[365]: 995, 85.0, 2, 120, false
[360]: 526, 100.0, 1, 1, false
[360]: 882, 64.0, 7, 7, false
[360]: 877, 57.0, 2, 7, false
[360]: 1203, 61.0, 1, 1, false
[360]: 1139, 62.0, 1, 1, false
[360]: 1381, 25.0, 1, 1, false
[360]: 555, 56.0, 7, 7, false
[360]: 557, 65.0, 4, 4, false
[360]: 554, 72.0, 6, 6, false
[360]: 558, 64.0, 9, 9, false
[360]: 562, 35.0, 2, 2, false
[360]: 559, 8.0, 7, 7, false
[360]: 199, 66.0, 1, 1, false
[360]: 201, 67.0, 1, 1, false
[360]: 203, 60.0, 1, 1, false
[360]: 205, 63.0, 1, 1, false
[360]: 209, 71.0, 1, 1, false
[360]: 213, 69.0, 1, 1, false
[360]: 207, 34.0, 1, 1, false
[360]: 211, 35.0, 1, 1, false
[360]: 215, 41.0, 1, 1, false
[360]: 217, 40.0, 1, 1, false
[360]: 2485, 49.0, 1, 1, false
[360]: 995, 81.0, 1, 1, false
[360]: 1965, 58.0, 1, 1, false
[360]: 313, 67.0, 1, 1, false
[360]: 436, 67.0, 1, 1, false
[360]: 438, 64.0, 1, 1, false
[360]: 1438, 56.0, 1, 1, false
[360]: 1440, 63.0, 1, 1, false
[361]: 526, 100.0, 1, 1, false
[361]: 882, 64.0, 7, 7, false
[361]: 877, 68.0, 2, 7, false
[361]: 1203, 59.0, 1, 1, false
[361]: 1139, 58.0, 1, 1, false
[361]: 1381, 27.0, 1, 1, false
[361]: 555, 72.0, 7, 7, false
[361]: 557, 63.0, 4, 4, false
[361]: 554, 56.0, 6, 6, false
[361]: 558, 66.0, 9, 9, false
[361]: 562, 28.0, 2, 2, false
[361]: 559, 4.0, 7, 7, false
[361]: 199, 64.0, 1, 1, false
[361]: 201, 60.0, 1, 1, false
[361]: 203, 65.0, 1, 1, false
[361]: 205, 58.0, 1, 1, false
[361]: 209, 68.0, 1, 1, false
[361]: 213, 69.0, 1, 1, false
[361]: 207, 27.0, 1, 1, false
[361]: 211, 50.0, 1, 1, false
[361]: 215, 27.0, 1, 1, false
[361]: 217, 45.0, 1, 1, false
[361]: 2485, 36.0, 1, 1, false
[361]: 995, 76.0, 1, 1, false
[361]: 1965, 55.0, 1, 1, false
[361]: 313, 71.0, 1, 1, false
[361]: 436, 70.0, 1, 1, false
[361]: 438, 59.0, 1, 1, false
[361]: 1438, 70.0, 1, 1, false
[361]: 1440, 65.0, 1, 1, false
[362]: 526, 100.0, 1, 1, false
[362]: 882, 58.0, 7, 7, false
[362]: 877, 67.0, 2, 7, false
[362]: 1203, 60.0, 1, 1, false
[362]: 1139, 66.0, 1, 1, false
[362]: 1381, 43.0, 1, 1, false
[362]: 555, 56.0, 7, 7, false
[362]: 557, 68.0, 4, 4, false
[362]: 554, 63.0, 6, 6, false
[362]: 558, 61.0, 9, 9, false
[362]: 562, 49.0, 2, 2, false
[362]: 559, 7.0, 7, 7, false
[362]: 199, 70.0, 1, 1, false
[362]: 201, 56.0, 1, 1, false
[362]: 203, 65.0, 1, 1, false
[362]: 205, 55.0, 1, 1, false
[362]: 209, 66.0, 1, 1, false
[362]: 213, 56.0, 1, 1, false
[362]: 207, 27.0, 1, 1, false
[362]: 211, 32.0, 1, 1, false
[362]: 215, 54.0, 1, 1, false
[362]: 217, 30.0, 1, 1, false
[362]: 2485, 41.0, 1, 1, false
[362]: 995, 86.0, 1, 1, false
[362]: 1965, 55.0, 1, 1, false
[362]: 313, 56.0, 1, 1, false
[362]: 436, 61.0, 1, 1, false
[362]: 438, 68.0, 1, 1, false
[362]: 1438, 66.0, 1, 1, false
[362]: 1440, 72.0, 1, 1, false
[363]: 526, 100.0, 1, 1, false
[363]: 882, 66.0, 7, 7, false
[363]: 877, 70.0, 2, 7, false
[363]: 1203, 62.0, 1, 1, false
[363]: 1139, 64.0, 1, 1, false
[363]: 1381, 28.0, 1, 1, false
[363]: 555, 64.0, 7, 7, false
[363]: 557, 58.0, 4, 4, false
[363]: 554, 64.0, 6, 6, false
[363]: 558, 55.0, 9, 9, false
[363]: 562, 51.0, 2, 2, false
[363]: 559, 3.0, 7, 7, false
[363]: 199, 72.0, 1, 1, false
[363]: 201, 64.0, 1, 1, false
[363]: 203, 73.0, 1, 1, false
[363]: 205, 64.0, 1, 1, false
[363]: 209, 55.0, 1, 1, false
